Transaction ID,Client Ref 2,Action Date,Instalment,Service Type,Instalments,Account Name,Value,Frequency,
10956113,3053,2018/06/30,1,2 Day Debit,3,B,50.00,3,
10525002,4169,2018/06/30,2,2 Day Debit,3,N,153.00,3,
10542332,5067,2018/06/30,2,2 Day Debit,3,M,295.00,3,
10955795,3369,2018/06/30,1,2 Day Debit,3,N,300.00,3,
10542289,5889,2018/06/30,2,2 Day Debit,3,N,100.00,3,
10353910,2751,2018/06/30,3,2 Day Debit,3,N,300.00,3,
10353853,2471,2018/06/30,3,2 Day Debit,3,A,153.00,3,
10354010,5551,2018/06/30,3,2 Day Debit,3,S,300.00,3,
10542275,3233,2018/06/30,2,2 Day Debit,3,N,153.00,3,
10795310,5960,2018/06/30,2,2 Day Debit,3,P,50.00,3,
10353953,2100,2018/06/30,3,2 Day Debit,3,A,250.00,3,
10354110,2583,2018/06/30,3,2 Day Debit,3,Z,153.00,3,
10616136,5659,2018/06/30,2,2 Day Debit,3,N,153.00,3,
10524952,4448,2018/06/30,2,2 Day Debit,3,P,300.00,3,
10527324,3160,2018/06/30,2,2 Day Debit,3,Z,300.00,3,
10353896,5533,2018/06/30,3,2 Day Debit,3,O,300.00,3,
10354053,47650,2018/06/30,3,2 Day Debit,3,N,295.00,3,
10525009,4606,2018/06/30,2,2 Day Debit,3,T,295.00,3,
10353996,4284,2018/06/30,3,2 Day Debit,3,N,300.00,3,
10353685,2437,2018/06/30,3,2 Day Debit,4,A,252.00,3,
10525220,5764,2018/06/30,2,2 Day Debit,3,N,300.00,3,
10956063,3273,2018/06/30,1,2 Day Debit,3,V,301.00,3,
6150525,2635,2018/06/30,11,2 Day Debit,41,V,690.00,3,
10616150,2190,2018/06/30,2,2 Day Debit,3,B,250.00,3,
10956120,4821,2018/06/30,1,2 Day Debit,3,N,300.00,3,
9955355,2451,2018/06/30,4,2 Day Debit,4,P,221.00,3,
10616093,5649,2018/06/30,2,2 Day Debit,3,N,295.00,3,
10956106,5208,2018/06/30,1,2 Day Debit,3,M,153.00,3,
10616036,3699,2018/06/30,2,2 Day Debit,3,N,214.00,3,
10616193,5691,2018/06/30,2,2 Day Debit,3,C,300.00,3,
10956006,6034,2018/06/30,1,2 Day Debit,3,N,237.00,3,
10956163,6121,2018/06/30,1,2 Day Debit,3,B,300.00,3,
10352949,2982,2018/06/30,3,2 Day Debit,3,N,302.00,3,
10525170,5746,2018/06/30,2,2 Day Debit,3,B,300.00,3,
10542368,5849,2018/06/30,2,2 Day Debit,3,K,300.00,3,
10525070,4145,2018/06/30,2,2 Day Debit,3,N,295.00,3,
10525227,5768,2018/06/30,2,2 Day Debit,3,S,300.00,3,
9995406,3075,2018/06/30,4,2 Day Debit,4,N,300.00,3,
10525127,3503,2018/06/30,2,2 Day Debit,3,B,153.00,3,
10562363,5925,2018/06/30,2,2 Day Debit,3,S,153.00,3,
10525184,5756,2018/06/30,2,2 Day Debit,3,N,300.00,3,
9995292,2744,2018/06/30,4,2 Day Debit,4,V,17.00,3,
10956124,3732,2018/06/30,1,2 Day Debit,3,N,50.00,3,
10956281,6111,2018/06/30,1,2 Day Debit,3,N,153.00,3,
10354160,2349,2018/06/30,3,2 Day Debit,3,N,250.00,3,
10956181,5922,2018/06/30,1,2 Day Debit,3,P,237.00,3,
10354103,5580,2018/06/30,3,2 Day Debit,3,N,50.00,3,
10955813,5993,2018/06/30,1,2 Day Debit,3,S,300.00,3,
10955970,6060,2018/06/30,1,2 Day Debit,3,N,300.00,3,
10354046,5039,2018/06/30,3,2 Day Debit,3,C,300.00,3,
10354203,2572,2018/06/30,3,2 Day Debit,3,N,50.00,3,
10956224,3696,2018/06/30,1,2 Day Debit,3,V,50.00,3,
10353735,4106,2018/06/30,3,2 Day Debit,3,L,295.00,3,
10590332,5942,2018/06/30,2,2 Day Debit,3,S,300.00,3,
10955870,4634,2018/06/30,1,2 Day Debit,3,M,153.00,3,
10354146,4608,2018/06/30,3,2 Day Debit,3,T,237.00,3,
10353835,4696,2018/06/30,3,2 Day Debit,3,N,250.00,3,
10616000,2866,2018/06/30,2,2 Day Debit,3,W,301.00,3,
10955856,4786,2018/06/30,1,2 Day Debit,3,N,50.00,3,
10353778,3187,2018/06/30,3,2 Day Debit,3,N,100.00,3,
10615943,5600,2018/06/30,2,2 Day Debit,3,S,300.00,3,
10616100,2392,2018/06/30,2,2 Day Debit,3,N,250.00,3,
10955913,2915,2018/06/30,1,2 Day Debit,3,N,186.00,3,
10353721,5433,2018/06/30,3,2 Day Debit,3,S,300.00,3,
10616043,5130,2018/06/30,2,2 Day Debit,3,T,50.00,3,
10615986,4767,2018/06/30,2,2 Day Debit,3,N,301.00,3,
10525106,5823,2018/06/30,2,2 Day Debit,3,N,295.00,3,
10616022,5528,2018/06/30,2,2 Day Debit,3,T,300.00,3,
10956177,2262,2018/06/30,1,2 Day Debit,3,T,300.00,3,
10353782,2108,2018/06/30,3,2 Day Debit,3,W,295.00,3,
10525123,2133,2018/06/30,2,2 Day Debit,3,A,300.00,3,
10616122,2068,2018/06/30,2,2 Day Debit,3,L,153.00,3,
10352863,3516,2018/06/30,3,2 Day Debit,3,B,170.00,3,
10353882,2882,2018/06/30,3,2 Day Debit,3,N,50.00,3,
10616207,5705,2018/06/30,2,2 Day Debit,3,N,51.00,3,
10542353,2808,2018/06/30,2,2 Day Debit,3,V,300.00,3,
10815283,2068,2018/06/30,2,2 Day Debit,3,L,156.00,3,
10956277,4735,2018/06/30,1,2 Day Debit,3,N,186.00,3,
10524938,4679,2018/06/30,2,2 Day Debit,3,Z,300.00,3,
10525192,3352,2018/06/30,2,2 Day Debit,3,N,295.00,3,
10955909,2587,2018/06/30,1,2 Day Debit,3,S,250.00,3,
10955809,5990,2018/06/30,1,2 Day Debit,3,M,300.00,3,
10956260,6081,2018/06/30,1,2 Day Debit,3,Z,300.00,3,
10616071,4516,2018/06/30,2,2 Day Debit,3,P,51.00,3,
10353714,2970,2018/06/30,3,2 Day Debit,3,M,300.00,3,
10525141,4821,2018/06/30,2,2 Day Debit,3,N,295.00,3,
10616171,5679,2018/06/30,2,2 Day Debit,3,C,300.00,3,
10616057,4162,2018/06/30,2,2 Day Debit,3,A,238.00,3,
10616188,5687,2018/06/30,2,2 Day Debit,3,N,50.00,3,
10956011,4863,2018/06/30,1,2 Day Debit,3,Z,300.00,3,
10956108,2246,2018/06/30,1,2 Day Debit,3,P,301.00,3,
10956144,5820,2018/06/30,1,2 Day Debit,3,L,237.00,3,
10956044,6028,2018/06/30,1,2 Day Debit,3,A,300.00,3,
10590352,3994,2018/06/30,2,2 Day Debit,3,S,238.00,3,
10525125,2011,2018/06/30,2,2 Day Debit,3,S,295.00,3,
10353915,5382,2018/06/30,3,2 Day Debit,3,S,295.00,3,
10795298,3436,2018/06/30,2,2 Day Debit,3,S,51.00,3,
10542320,5904,2018/06/30,2,2 Day Debit,3,N,300.00,3,
10354015,5554,2018/06/30,3,2 Day Debit,3,N,300.00,3,
10353998,3336,2018/06/30,3,2 Day Debit,3,N,300.00,3,
10795315,3890,2018/06/30,2,2 Day Debit,3,P,295.00,3,
10616141,2044,2018/06/30,2,2 Day Debit,3,M,250.00,3,
10354098,5572,2018/06/30,3,2 Day Debit,3,P,300.00,3,
10353884,5522,2018/06/30,3,2 Day Debit,3,N,250.00,3,
10353533,2743,2018/06/30,3,2 Day Debit,3,M,298.00,3,
10353984,4222,2018/06/30,3,2 Day Debit,3,M,295.00,3,
10616124,2389,2018/06/30,2,2 Day Debit,3,B,153.00,3,
10955975,6058,2018/06/30,1,2 Day Debit,3,Z,300.00,3,
10795279,5951,2018/06/30,2,2 Day Debit,3,N,100.00,3,
10524971,5495,2018/06/30,2,2 Day Debit,3,N,300.00,3,
9995378,3013,2018/06/30,4,2 Day Debit,4,N,300.00,3,
10353232,4472,2018/06/30,3,2 Day Debit,3,A,301.00,3,
10524973,2007,2018/06/30,2,2 Day Debit,3,P,238.00,3,
10590368,3694,2018/06/30,2,2 Day Debit,3,C,301.00,3,
10956091,4109,2018/06/30,1,2 Day Debit,3,N,153.00,3,
10542285,5885,2018/06/30,2,2 Day Debit,3,Z,100.00,3,
10955991,6050,2018/06/30,1,2 Day Debit,3,N,153.00,3,
10352864,3475,2018/06/30,3,2 Day Debit,3,N,300.00,3,
10527314,5551,2018/06/30,2,2 Day Debit,3,S,301.00,3,
10955927,4793,2018/06/30,1,2 Day Debit,3,N,295.00,3,
10542354,2808,2018/06/30,2,2 Day Debit,3,V,250.00,3,
10353849,3134,2018/06/30,3,2 Day Debit,3,N,237.00,3,
10956141,6022,2018/06/30,1,2 Day Debit,3,B,300.00,3,
10525056,3067,2018/06/30,2,2 Day Debit,3,A,250.00,3,
10956010,2128,2018/06/30,1,2 Day Debit,3,N,250.00,3,
10353949,5186,2018/06/30,3,2 Day Debit,3,N,300.00,3,
10524956,4186,2018/06/30,2,2 Day Debit,3,M,295.00,3,
10527328,2647,2018/06/30,2,2 Day Debit,3,N,295.00,3,
10542271,2619,2018/06/30,2,2 Day Debit,3,H,250.00,3,
10956027,5999,2018/06/30,1,2 Day Debit,3,E,250.00,3,
10616157,3830,2018/06/30,2,2 Day Debit,3,B,295.00,3,
10795281,5952,2018/06/30,2,2 Day Debit,3,N,153.00,3,
10525133,4975,2018/06/30,2,2 Day Debit,3,A,295.00,3,
10616132,2294,2018/06/30,2,2 Day Debit,3,N,153.00,3,
10955950,5872,2018/06/30,1,2 Day Debit,3,N,50.00,3,
10527303,5306,2018/06/30,2,2 Day Debit,3,Y,296.00,3,
10956033,6003,2018/06/30,1,2 Day Debit,3,S,153.00,3,
10353658,2336,2018/06/30,3,2 Day Debit,3,N,300.00,3,
10354109,2583,2018/06/30,3,2 Day Debit,3,Z,300.00,3,
10524948,4293,2018/06/30,2,2 Day Debit,3,S,153.00,3,
10955933,3198,2018/06/30,1,2 Day Debit,3,I,295.00,3,
10353758,4089,2018/06/30,3,2 Day Debit,3,N,300.00,3,
10542360,5842,2018/06/30,2,2 Day Debit,3,C,300.00,3,
10956116,2665,2018/06/30,1,2 Day Debit,3,T,300.00,3,
10353741,5036,2018/06/30,3,2 Day Debit,3,R,301.00,3,
10354192,3208,2018/06/30,3,2 Day Debit,3,V,300.00,3,
10590343,5947,2018/06/30,2,2 Day Debit,3,N,50.00,3,
10542260,5360,2018/06/30,2,2 Day Debit,3,N,300.00,3,
10956016,4208,2018/06/30,1,2 Day Debit,3,N,50.00,3,
9995571,3964,2018/06/30,4,2 Day Debit,4,N,89.00,3,
10353841,3488,2018/06/30,3,2 Day Debit,3,L,300.00,3,
10525114,5833,2018/06/30,2,2 Day Debit,3,N,300.00,3,
10955952,6073,2018/06/30,1,2 Day Debit,3,S,300.00,3,
9955244,2438,2018/06/30,4,2 Day Debit,4,N,200.00,3,
10615934,5592,2018/06/30,2,2 Day Debit,3,N,237.00,3,
10525161,2096,2018/06/30,2,2 Day Debit,3,M,250.00,3,
10353737,3156,2018/06/30,3,2 Day Debit,3,N,250.00,3,
10525004,4563,2018/06/30,2,2 Day Debit,3,N,100.00,3,
10616034,3699,2018/06/30,2,2 Day Debit,3,N,300.00,3,
10525061,2705,2018/06/30,2,2 Day Debit,3,N,153.00,3,
10525218,5763,2018/06/30,2,2 Day Debit,3,Z,300.00,3,
10615977,4147,2018/06/30,2,2 Day Debit,3,P,300.00,3,
10956279,4584,2018/06/30,1,2 Day Debit,3,N,295.00,3,
10525118,4129,2018/06/30,2,2 Day Debit,3,D,250.00,3,
10353269,2480,2018/06/30,3,2 Day Debit,3,N,301.00,3,
10955911,5830,2018/06/30,1,2 Day Debit,3,N,237.00,3,
10956165,4089,2018/06/30,1,2 Day Debit,3,N,295.00,3,
10956322,2857,2018/06/30,1,2 Day Debit,3,H,295.00,3,
10956222,5232,2018/06/30,1,2 Day Debit,3,N,153.00,3,
10955797,3651,2018/06/30,1,2 Day Debit,3,M,300.00,3,
10955954,6072,2018/06/30,1,2 Day Debit,3,F,237.00,3,
10955854,4247,2018/06/30,1,2 Day Debit,3,P,250.00,3,
10352944,3003,2018/06/30,3,2 Day Debit,3,L,170.00,3,
10615991,2023,2018/06/30,2,2 Day Debit,3,P,300.00,3,
10956265,6079,2018/06/30,1,2 Day Debit,3,H,100.00,3,
10562361,5922,2018/06/30,2,2 Day Debit,3,P,153.00,3,
10590366,2857,2018/06/30,2,2 Day Debit,3,H,300.00,3,
10955947,2125,2018/06/30,1,2 Day Debit,3,V,153.00,3,
10955847,3185,2018/06/30,1,2 Day Debit,3,N,51.00,3,
10956004,6035,2018/06/30,1,2 Day Debit,3,H,300.00,3,
10562404,2257,2018/06/30,2,2 Day Debit,3,N,50.00,3,
10542391,2942,2018/06/30,2,2 Day Debit,3,N,50.00,3,
10542802,4961,2018/06/30,2,2 Day Debit,3,B,251.00,3,
10955890,2607,2018/06/30,1,2 Day Debit,3,M,250.00,3,
10354169,4127,2018/06/30,3,2 Day Debit,3,M,300.00,3,
10955111,6157,2018/06/30,1,2 Day Debit,3,Y,200.00,3,
10354112,3354,2018/06/30,3,2 Day Debit,3,N,50.00,3,
10354055,5050,2018/06/30,3,2 Day Debit,3,N,250.00,3,
10354155,2156,2018/06/30,3,2 Day Debit,3,N,153.00,3,
10353801,3019,2018/06/30,3,2 Day Debit,3,N,295.00,3,
10615984,3335,2018/06/30,2,2 Day Debit,3,N,250.00,3,
10525211,5759,2018/06/30,2,2 Day Debit,3,N,295.00,3,
10353744,3734,2018/06/30,3,2 Day Debit,3,V,301.00,3,
10353901,3224,2018/06/30,3,2 Day Debit,3,M,300.00,3,
10525054,2700,2018/06/30,2,2 Day Debit,3,N,50.00,3,
10615927,5178,2018/06/30,2,2 Day Debit,3,N,250.00,3,
10616084,5641,2018/06/30,2,2 Day Debit,3,S,300.00,3,
10525111,5830,2018/06/30,2,2 Day Debit,3,N,50.00,3,
10525014,3902,2018/06/30,2,2 Day Debit,3,B,238.00,3,
10353824,3558,2018/06/30,3,2 Day Debit,3,P,300.00,3,
10956035,6004,2018/06/30,1,2 Day Debit,3,N,250.00,3,
10353924,3976,2018/06/30,3,2 Day Debit,3,B,153.00,3,
10525031,5812,2018/06/30,2,2 Day Debit,3,B,250.00,3,
10615930,5281,2018/06/30,2,2 Day Debit,3,P,301.00,3,
10956052,6019,2018/06/30,1,2 Day Debit,3,N,237.00,3,
6156361,2789,2018/06/30,11,2 Day Debit,31,B,350.00,3,
10524931,2112,2018/06/30,2,2 Day Debit,3,N,153.00,3,
10354007,5547,2018/06/30,3,2 Day Debit,3,D,153.00,3,
10956135,5158,2018/06/30,1,2 Day Debit,3,N,153.00,3,
10354107,5033,2018/06/30,3,2 Day Debit,3,L,300.00,3,
10525197,2517,2018/06/30,2,2 Day Debit,3,N,301.00,3,
10616215,4469,2018/06/30,2,2 Day Debit,3,T,100.00,3,
10956218,6093,2018/06/30,1,2 Day Debit,3,M,50.00,3,
10525214,5761,2018/06/30,2,2 Day Debit,3,B,300.00,3,
10956118,3173,2018/06/30,1,2 Day Debit,3,A,300.00,3,
10354090,5565,2018/06/30,3,2 Day Debit,3,N,295.00,3,
10616096,5651,2018/06/30,2,2 Day Debit,3,M,295.00,3,
10353739,4472,2018/06/30,3,2 Day Debit,3,N,153.00,3,
10354190,2599,2018/06/30,3,2 Day Debit,3,N,50.00,3,
10353722,5433,2018/06/30,3,2 Day Debit,3,S,153.00,3,
10525225,5766,2018/06/30,2,2 Day Debit,3,B,250.00,3,
10353730,3696,2018/06/30,3,2 Day Debit,3,V,295.00,3,
10616055,5135,2018/06/30,2,2 Day Debit,3,P,300.00,3,
10616155,3363,2018/06/30,2,2 Day Debit,3,S,238.00,3,
10956075,4019,2018/06/30,1,2 Day Debit,3,N,50.00,3,
10525040,5558,2018/06/30,2,2 Day Debit,3,K,300.00,3,
10956258,6082,2018/06/30,1,2 Day Debit,3,L,300.00,3,
10956061,2059,2018/06/30,1,2 Day Debit,3,N,153.00,3,
10524940,2831,2018/06/30,2,2 Day Debit,3,N,238.00,3,
10527312,3527,2018/06/30,2,2 Day Debit,3,N,301.00,3,
10616041,2302,2018/06/30,2,2 Day Debit,3,B,50.00,3,
10956158,6108,2018/06/30,1,2 Day Debit,3,N,50.00,3,
10955961,6068,2018/06/30,1,2 Day Debit,3,N,50.00,3,
10955840,3558,2018/06/30,1,2 Day Debit,3,P,295.00,3,
10542287,5886,2018/06/30,2,2 Day Debit,3,P,153.00,3,
10956094,5602,2018/06/30,1,2 Day Debit,3,N,300.00,3,
10955994,6044,2018/06/30,1,2 Day Debit,3,P,300.00,3,
9955186,2353,2018/06/30,4,2 Day Debit,4,P,221.00,3,
10525175,4513,2018/06/30,2,2 Day Debit,3,N,250.00,3,
10353865,5493,2018/06/30,3,2 Day Debit,3,N,250.00,3,
10353965,2172,2018/06/30,3,2 Day Debit,3,N,300.00,3,
10542370,5849,2018/06/30,2,2 Day Debit,3,K,51.00,3,
10353932,2656,2018/06/30,3,2 Day Debit,3,N,153.00,3,
10616140,2044,2018/06/30,2,2 Day Debit,3,M,300.00,3,
10956110,5904,2018/06/30,1,2 Day Debit,3,N,250.00,3,
10354032,3184,2018/06/30,3,2 Day Debit,3,N,300.00,3,
9955402,2468,2018/06/30,4,2 Day Debit,4,A,151.00,3,
10795295,3985,2018/06/30,2,2 Day Debit,3,T,250.00,3,
10616121,2068,2018/06/30,2,2 Day Debit,3,L,300.00,3,
10617544,2202,2018/06/30,2,2 Day Debit,3,S,298.00,3,
10525191,5758,2018/06/30,2,2 Day Debit,3,L,50.00,3,
10616007,5514,2018/06/30,2,2 Day Debit,3,A,301.00,3,
10616107,2126,2018/06/30,2,2 Day Debit,3,N,300.00,3,
10616204,5703,2018/06/30,2,2 Day Debit,3,P,295.00,3,
10527295,5540,2018/06/30,2,2 Day Debit,3,M,296.00,3,
10617575,4554,2018/06/30,2,2 Day Debit,3,A,100.00,3,
10542335,4842,2018/06/30,2,2 Day Debit,3,N,295.00,3,
10354167,4576,2018/06/30,3,2 Day Debit,3,B,300.00,3,
10956041,5357,2018/06/30,1,2 Day Debit,3,E,300.00,3,
10956295,6128,2018/06/30,1,2 Day Debit,3,A,300.00,3,
6160232,2865,2018/06/30,11,2 Day Debit,41,N,470.00,3,
10955977,6056,2018/06/30,1,2 Day Debit,3,N,186.00,3,
10615922,4971,2018/06/30,2,2 Day Debit,3,A,50.00,3,
10955877,3133,2018/06/30,1,2 Day Debit,3,N,50.00,3,
9955366,2453,2018/06/30,4,2 Day Debit,4,N,221.00,3,
10542304,4235,2018/06/30,2,2 Day Debit,3,N,50.00,3,
10353799,4196,2018/06/30,3,2 Day Debit,3,S,250.00,3,
10795314,5963,2018/06/30,2,2 Day Debit,3,G,50.00,3,
10353899,5540,2018/06/30,3,2 Day Debit,3,M,295.00,3,
10525006,3220,2018/06/30,2,2 Day Debit,3,C,238.00,3,
10956077,3920,2018/06/30,1,2 Day Debit,3,P,50.00,3,
10562377,5450,2018/06/30,2,2 Day Debit,3,T,295.00,3,
9955383,2454,2018/06/30,4,2 Day Debit,4,O,189.00,3,
10353999,3336,2018/06/30,3,2 Day Debit,3,N,250.00,3,
10353982,4964,2018/06/30,3,2 Day Debit,3,N,295.00,3,
10956160,6124,2018/06/30,1,2 Day Debit,3,V,250.00,3,
10354082,5559,2018/06/30,3,2 Day Debit,3,F,300.00,3,
10616090,5647,2018/06/30,2,2 Day Debit,3,Z,295.00,3,
10956060,6007,2018/06/30,1,2 Day Debit,3,N,250.00,3,
10616190,5689,2018/06/30,2,2 Day Debit,3,M,250.00,3,
10353614,2067,2018/06/30,3,2 Day Debit,3,K,300.00,3,
10616054,4520,2018/06/30,2,2 Day Debit,3,N,51.00,3,
10354168,4576,2018/06/30,3,2 Day Debit,3,B,50.00,3,
10353814,2410,2018/06/30,3,2 Day Debit,3,N,237.00,3,
10616154,4975,2018/06/30,2,2 Day Debit,3,A,50.00,3,
10615957,5609,2018/06/30,2,2 Day Debit,3,T,295.00,3,
10353687,2438,2018/06/30,3,2 Day Debit,4,N,88.00,3,
10353844,2207,2018/06/30,3,2 Day Debit,3,A,153.00,3,
10527326,4700,2018/06/30,2,2 Day Debit,3,N,300.00,3,
10616027,2205,2018/06/30,2,2 Day Debit,3,N,300.00,3,
10956172,6117,2018/06/30,1,2 Day Debit,3,N,300.00,3,
10525168,5741,2018/06/30,2,2 Day Debit,3,K,153.00,3,
10353787,5067,2018/06/30,3,2 Day Debit,3,M,50.00,3,
10615970,4202,2018/06/30,2,2 Day Debit,3,M,301.00,3,
10956229,6091,2018/06/30,1,2 Day Debit,3,V,250.00,3,
10525068,2314,2018/06/30,2,2 Day Debit,3,N,50.00,3,
9995408,3086,2018/06/30,4,2 Day Debit,4,T,300.00,3,
10956215,3538,2018/06/30,1,2 Day Debit,3,N,300.00,3,
10955861,2560,2018/06/30,1,2 Day Debit,3,J,301.00,3,
10956272,4487,2018/06/30,1,2 Day Debit,3,N,250.00,3,
10353008,2450,2018/06/30,3,2 Day Debit,3,L,170.00,3,
10955904,4679,2018/06/30,1,2 Day Debit,3,Z,153.00,3,
10956315,6140,2018/06/30,1,2 Day Debit,3,N,295.00,3,
10525154,5184,2018/06/30,2,2 Day Debit,3,N,295.00,3,
10955804,5987,2018/06/30,1,2 Day Debit,3,M,300.00,3,
10542384,5578,2018/06/30,2,2 Day Debit,3,N,300.00,3,
10955897,5414,2018/06/30,1,2 Day Debit,3,A,300.00,3,
10562354,5913,2018/06/30,2,2 Day Debit,3,M,295.00,3,
10562356,5916,2018/06/30,2,2 Day Debit,3,P,300.00,3,
10955070,6149,2018/06/30,1,2 Day Debit,3,Z,240.00,3,
9995342,2943,2018/06/30,4,2 Day Debit,4,T,301.00,3,
10353410,5020,2018/06/30,3,2 Day Debit,3,N,153.00,3,
10542800,4822,2018/06/30,2,2 Day Debit,3,N,301.00,3,
10615950,5606,2018/06/30,2,2 Day Debit,3,A,300.00,3,
9995074,2060,2018/06/30,4,2 Day Debit,4,V,300.00,3,
10525120,2407,2018/06/30,2,2 Day Debit,3,N,250.00,3,
10542318,5902,2018/06/30,2,2 Day Debit,3,N,300.00,3,
10562370,5929,2018/06/30,2,2 Day Debit,3,N,51.00,3,
10525177,5747,2018/06/30,2,2 Day Debit,3,N,153.00,3,
10542375,5864,2018/06/30,2,2 Day Debit,3,K,295.00,3,
10525020,5798,2018/06/30,2,2 Day Debit,3,N,153.00,3,
10956238,3356,2018/06/30,1,2 Day Debit,3,N,300.00,3,
10525077,2148,2018/06/30,2,2 Day Debit,3,T,295.00,3,
10525234,5772,2018/06/30,2,2 Day Debit,3,P,300.00,3,
10525134,4496,2018/06/30,2,2 Day Debit,3,N,300.00,3,
10956231,2293,2018/06/30,1,2 Day Debit,3,N,295.00,3,
10354153,5356,2018/06/30,3,2 Day Debit,3,Z,237.00,3,
10956288,6129,2018/06/30,1,2 Day Debit,3,Z,295.00,3,
10955863,3009,2018/06/30,1,2 Day Debit,3,N,295.00,3,
10956020,5995,2018/06/30,1,2 Day Debit,3,N,153.00,3,
10955118,6157,2018/06/30,1,2 Day Debit,3,Y,150.00,3,
10562397,2553,2018/06/30,2,2 Day Debit,3,A,50.00,3,
9995458,3657,2018/06/30,4,2 Day Debit,4,T,300.00,3,
10354119,2021,2018/06/30,3,2 Day Debit,3,N,50.00,3,
10354062,4094,2018/06/30,3,2 Day Debit,3,T,295.00,3,
10353751,5070,2018/06/30,3,2 Day Debit,3,T,51.00,3,
10354005,5546,2018/06/30,3,2 Day Debit,3,N,250.00,3,
10354162,5482,2018/06/30,3,2 Day Debit,3,N,250.00,3,
10353694,2452,2018/06/30,3,2 Day Debit,4,N,88.00,3,
10354105,5372,2018/06/30,3,2 Day Debit,3,W,300.00,3,
10354205,5301,2018/06/30,3,2 Day Debit,3,N,300.00,3,
10956079,3119,2018/06/30,1,2 Day Debit,3,T,100.00,3,
10815282,2068,2018/06/30,2,2 Day Debit,3,L,297.00,3,
10353951,4421,2018/06/30,3,2 Day Debit,3,G,295.00,3,
10542259,2901,2018/06/30,2,2 Day Debit,3,N,153.00,3,
10955965,6064,2018/06/30,1,2 Day Debit,3,Y,153.00,3,
10956122,2865,2018/06/30,1,2 Day Debit,3,N,50.00,3,
10353894,5531,2018/06/30,3,2 Day Debit,3,N,250.00,3,
10542316,5901,2018/06/30,2,2 Day Debit,3,Z,300.00,3,
10524961,2410,2018/06/30,2,2 Day Debit,3,N,295.00,3,
10956022,5996,2018/06/30,1,2 Day Debit,3,N,100.00,3,
10956179,2987,2018/06/30,1,2 Day Debit,3,N,300.00,3,
10353837,2557,2018/06/30,3,2 Day Debit,3,O,295.00,3,
10353994,3776,2018/06/30,3,2 Day Debit,3,D,295.00,3,
10616045,3370,2018/06/30,2,2 Day Debit,3,P,153.00,3,
10616202,5702,2018/06/30,2,2 Day Debit,3,N,300.00,3,
10353937,3844,2018/06/30,3,2 Day Debit,3,T,237.00,3,
10616145,4438,2018/06/30,2,2 Day Debit,3,N,153.00,3,
10955811,5991,2018/06/30,1,2 Day Debit,3,Z,295.00,3,
10956065,2565,2018/06/30,1,2 Day Debit,3,V,300.00,3,
10353980,4658,2018/06/30,3,2 Day Debit,3,P,51.00,3,
10353512,2491,2018/06/30,3,2 Day Debit,3,L,50.00,3,
10525236,5775,2018/06/30,2,2 Day Debit,3,X,295.00,3,
10616109,2048,2018/06/30,2,2 Day Debit,3,M,300.00,3,
10616209,2027,2018/06/30,2,2 Day Debit,3,S,50.00,3,
10542323,5906,2018/06/30,2,2 Day Debit,3,Z,238.00,3,
10524968,4217,2018/06/30,2,2 Day Debit,3,M,295.00,3,
10525025,5804,2018/06/30,2,2 Day Debit,3,N,300.00,3,
10527651,2112,2018/06/30,2,2 Day Debit,3,N,302.00,3,
10590323,5936,2018/06/30,2,2 Day Debit,3,Z,295.00,3,
10525179,5750,2018/06/30,2,2 Day Debit,3,N,250.00,3,
10955972,6060,2018/06/30,1,2 Day Debit,3,N,105.00,3,
10956129,2741,2018/06/30,1,2 Day Debit,3,O,250.00,3,
10956029,6001,2018/06/30,1,2 Day Debit,3,S,295.00,3,
10542309,3900,2018/06/30,2,2 Day Debit,3,B,300.00,3,
10956015,4208,2018/06/30,1,2 Day Debit,3,N,300.00,3,
10353944,4032,2018/06/30,3,2 Day Debit,3,N,300.00,3,
10542366,5848,2018/06/30,2,2 Day Debit,3,B,300.00,3,
10525011,2630,2018/06/30,2,2 Day Debit,3,P,295.00,3,
10955915,2914,2018/06/30,1,2 Day Debit,3,P,300.00,3,
10956072,5038,2018/06/30,1,2 Day Debit,3,N,300.00,3,
10353887,5527,2018/06/30,3,2 Day Debit,3,N,300.00,3,
10354044,3679,2018/06/30,3,2 Day Debit,3,N,300.00,3,
10542266,4512,2018/06/30,2,2 Day Debit,3,N,300.00,3,
10353987,5346,2018/06/30,3,2 Day Debit,3,N,300.00,3,
10616152,2931,2018/06/30,2,2 Day Debit,3,N,153.00,3,
10956115,6030,2018/06/30,1,2 Day Debit,3,Z,50.00,3,
10353930,4322,2018/06/30,3,2 Day Debit,3,S,300.00,3,
10616095,5650,2018/06/30,2,2 Day Debit,3,N,50.00,3,
10615941,5599,2018/06/30,2,2 Day Debit,3,N,300.00,3,
10616195,5695,2018/06/30,2,2 Day Debit,3,N,300.00,3,
9995290,2744,2018/06/30,4,2 Day Debit,4,V,301.00,3,
10616159,4434,2018/06/30,2,2 Day Debit,3,N,250.00,3,
10616102,5378,2018/06/30,2,2 Day Debit,3,S,301.00,3,
10542373,5861,2018/06/30,2,2 Day Debit,3,N,295.00,3,
10590330,5940,2018/06/30,2,2 Day Debit,3,N,250.00,3,
10354096,5571,2018/06/30,3,2 Day Debit,3,N,300.00,3,
